loan_id,applicant_age,gender,marital_status,employee_status,residence_type,loan_purpose, income_annum, loan_amount, loan_term, cibil_score, residential_assets_value, commercial_assets_value, luxury_assets_value, bank_asset_value,loan_interest,loan_percent_income,active_loans, loan_status
2362,74,Women,Married,employed,RENT,Home Renovation,8300000,20600000,10,504,100000,900000,33200000,6700000,9.68,2,5, Rejected
2363,36,Women,Married,employed,OWN,Medical,6100000,21600000,16,428,2900000,6100000,15100000,7200000,0.89,10,5, Rejected
2364,23,Men,Single,self employed,MORTGAGE,Personal,4500000,16600000,20,704,6400000,4200000,16900000,2400000,4.03,20,4, Approved
2365,39,Men,Single,employed,MORTGAGE,Vehicle,6600000,18800000,12,834,18800000,9300000,13700000,4800000,0.34,10,5, Approved
2366,65,Men,Single,self employed,OWN,Home Renovation,8900000,34900000,14,694,15400000,2800000,20600000,9100000,3.03,8,4, Approved
2367,47,Women,Single,student,OWN,Business,3900000,13300000,20,453,9800000,500000,12300000,4700000,4.7,15,3, Rejected
2368,46,Women,Single,student,MORTGAGE,Business,8900000,35400000,14,404,22300000,7700000,26400000,5900000,6.96,13,2, Rejected
2369,55,Women,Single,self employed,RENT,Home Renovation,6400000,22300000,12,776,500000,9100000,24100000,5800000,7.82,17,5, Approved
2370,26,Women,Married,student,MORTGAGE,Home Renovation,9500000,28700000,16,526,24600000,4900000,31800000,6600000,4.85,0,1, Rejected
2371,22,Women,Married,employed,OWN,Home Renovation,300000,1000000,8,641,700000,200000,1100000,200000,7.08,17,1, Approved
2372,25,Women,Married,student,MORTGAGE,Home Renovation,4100000,12300000,6,582,10900000,6100000,14100000,3500000,8.83,20,4, Approved
2373,58,Women,Married,student,MORTGAGE,Personal,8100000,20800000,18,778,4100000,15500000,16700000,10600000,8.9,10,3, Approved
2374,74,Women,Single,student,MORTGAGE,Home Renovation,9900000,28400000,10,763,23700000,12700000,35800000,5800000,3.84,12,2, Approved
2375,21,Men,Married,self employed,MORTGAGE,Education,4800000,19000000,12,650,7000000,1000000,15600000,4800000,6.35,7,1, Approved
2376,72,Women,Single,employed,MORTGAGE,Personal,2900000,9700000,2,820,6700000,1600000,9100000,3900000,8.13,20,1, Approved
2377,62,Women,Married,student,MORTGAGE,Home Renovation,3500000,13500000,12,824,8400000,3900000,11600000,4100000,4.21,7,5, Approved
2378,33,Men,Single,employed,RENT,Education,4900000,12600000,4,718,11800000,7300000,11800000,3800000,9.78,3,2, Approved
2379,50,Women,Single,employed,MORTGAGE,Vehicle,5100000,13300000,14,313,5900000,7900000,18000000,3900000,2.49,15,1, Rejected
2380,48,Women,Married,self employed,MORTGAGE,Medical,7300000,26200000,10,751,1400000,12200000,26700000,10400000,3.16,7,4, Approved
2381,27,Men,Married,employed,MORTGAGE,Medical,200000,300000,18,520,100000,300000,600000,100000,0.74,0,4, Rejected
2382,36,Women,Married,student,OWN,Education,1400000,4700000,4,355,2100000,600000,4400000,1400000,1.02,1,1, Approved
2383,57,Women,Married,student,RENT,Vehicle,8700000,33600000,14,314,7700000,10000000,21700000,6200000,8.72,12,3, Rejected
2384,74,Women,Single,student,MORTGAGE,Education,2800000,5900000,20,728,1000000,3200000,10300000,1400000,9.45,1,3, Approved
2385,71,Men,Married,employed,MORTGAGE,Business,9100000,30100000,14,564,26600000,7300000,22700000,8200000,4.61,11,5, Approved
2386,22,Men,Married,student,OWN,Education,6800000,15300000,14,699,19900000,2600000,13900000,8300000,3.32,4,3, Approved
2387,32,Men,Single,employed,RENT,Education,5000000,17000000,6,624,6700000,6200000,15400000,5900000,5.5,1,1, Approved
2388,41,Men,Single,self employed,MORTGAGE,Personal,4400000,16800000,14,795,8700000,8700000,12600000,3400000,8.24,13,5, Approved
2389,53,Women,Married,employed,OWN,Vehicle,8400000,18600000,20,703,2500000,7100000,28800000,9500000,6.61,16,4, Approved
2390,76,Women,Single,employed,OWN,Business,7800000,17300000,4,394,3600000,13100000,24300000,7200000,3.15,12,3, Rejected
2391,77,Women,Single,student,RENT,Personal,4800000,9900000,14,779,5200000,9300000,18600000,2900000,7.14,16,5, Approved
2392,76,Men,Married,self employed,OWN,Vehicle,3200000,8800000,4,405,1000000,2600000,10700000,3400000,2.62,3,1, Rejected
2393,47,Women,Married,self employed,RENT,Medical,2300000,6700000,16,612,6700000,3300000,8800000,2000000,8.82,1,5, Approved
2394,58,Men,Married,student,RENT,Vehicle,9200000,28100000,10,448,22300000,3300000,33200000,10700000,3.71,17,2, Rejected
2395,40,Men,Married,self employed,MORTGAGE,Education,4700000,13700000,6,506,1300000,7900000,16700000,3500000,9.32,8,5, Rejected
2396,30,Men,Married,student,OWN,Home Renovation,8000000,30400000,2,776,16600000,1400000,29100000,7800000,6.85,9,3, Approved
2397,57,Women,Single,self employed,MORTGAGE,Education,2600000,8600000,6,730,800000,2900000,6000000,3100000,1.46,0,4, Approved
2398,31,Women,Single,employed,MORTGAGE,Home Renovation,200000,800000,20,730,0,300000,400000,300000,7.06,10,4, Approved
2399,76,Men,Single,self employed,RENT,Vehicle,7300000,17200000,2,345,6100000,8400000,23200000,4900000,1.69,15,2, Rejected
2400,66,Women,Married,student,OWN,Personal,3300000,11800000,2,847,7800000,2400000,12100000,3000000,3.7,8,3, Approved
2401,42,Women,Married,self employed,MORTGAGE,Education,8300000,23300000,20,398,18500000,11500000,17100000,9900000,9.82,3,2, Rejected
2402,20,Men,Single,self employed,OWN,Business,4100000,9600000,2,307,8800000,7800000,8500000,3100000,2.25,9,4, Rejected
2403,54,Women,Married,employed,OWN,Education,7300000,23700000,16,852,9400000,6800000,22600000,8500000,1.28,3,5, Approved
2404,48,Women,Single,employed,MORTGAGE,Home Renovation,9300000,27500000,6,364,12200000,13800000,25300000,10800000,6.66,16,4, Rejected
2405,65,Women,Married,self employed,MORTGAGE,Personal,4300000,15200000,12,552,3400000,2100000,12700000,4800000,2.88,13,5, Approved
2406,49,Women,Single,student,MORTGAGE,Education,2600000,8100000,2,421,4200000,3100000,6200000,2500000,5.98,17,2, Approved
2407,42,Women,Married,employed,RENT,Business,2900000,9800000,12,588,5900000,2300000,6800000,2900000,4.11,0,3, Approved
2408,22,Men,Married,self employed,RENT,Home Renovation,900000,3500000,6,763,2300000,300000,2000000,600000,9.47,4,1, Approved
2409,40,Women,Single,student,OWN,Personal,4900000,17500000,20,823,12600000,8700000,14300000,4800000,6.53,10,1, Approved
2410,50,Women,Married,employed,OWN,Home Renovation,7700000,24800000,10,642,16800000,10700000,27400000,4500000,0.69,9,3, Approved
2411,55,Men,Married,self employed,RENT,Personal,4700000,16800000,12,647,10400000,8300000,10600000,3400000,2.41,13,3, Approved
2412,39,Men,Single,self employed,MORTGAGE,Medical,3000000,8900000,20,886,2600000,1000000,10600000,2800000,6.48,4,3, Approved
2413,30,Men,Married,employed,MORTGAGE,Education,9700000,26200000,4,518,26200000,0,22500000,14000000,8.46,15,3, Rejected
2414,66,Men,Married,employed,OWN,Personal,6900000,26800000,20,515,10800000,2500000,16700000,8300000,6.94,17,1, Rejected
2415,53,Men,Single,employed,MORTGAGE,Home Renovation,3800000,12400000,8,340,1800000,2600000,9700000,2600000,8.22,16,5, Rejected
2416,79,Men,Single,student,OWN,Home Renovation,600000,1700000,14,521,0,1000000,1700000,600000,8.84,6,2, Rejected
2417,58,Men,Single,student,OWN,Medical,1200000,2900000,12,330,400000,1600000,3800000,600000,0.03,18,2, Rejected
2418,58,Men,Single,student,MORTGAGE,Home Renovation,7800000,26800000,2,474,8900000,11200000,18400000,5600000,6.98,8,4, Approved
2419,68,Women,Single,student,MORTGAGE,Vehicle,9000000,35100000,6,898,500000,16200000,20700000,9100000,3.09,12,1, Approved
2420,23,Men,Married,self employed,MORTGAGE,Personal,2800000,9100000,12,436,3600000,500000,7800000,3600000,6.17,2,3, Rejected
2421,39,Men,Married,student,OWN,Business,7800000,21300000,10,326,22800000,10700000,18500000,4500000,1.63,12,1, Rejected
2422,26,Women,Married,student,RENT,Medical,4700000,9500000,18,876,11800000,6600000,18000000,4100000,8.19,7,1, Approved
2423,79,Men,Married,student,OWN,Home Renovation,4600000,17500000,20,597,11400000,6100000,14100000,4100000,4.59,6,5, Approved
2424,59,Women,Single,employed,OWN,Medical,5100000,16100000,14,436,11400000,2700000,13100000,6700000,7.08,10,4, Rejected
2425,68,Women,Married,student,MORTGAGE,Education,6100000,22800000,18,640,16800000,7300000,19600000,6000000,0.87,12,1, Approved
2426,37,Women,Single,self employed,OWN,Business,6000000,22900000,16,302,12200000,6500000,17700000,7100000,8.58,15,3, Rejected
2427,64,Men,Single,self employed,MORTGAGE,Education,8400000,23200000,16,476,15200000,5400000,18700000,8600000,5.48,2,3, Rejected
2428,61,Women,Single,employed,MORTGAGE,Home Renovation,9300000,22000000,14,393,4300000,3800000,28400000,13900000,0.95,5,2, Rejected
2429,44,Men,Married,student,RENT,Education,4200000,10300000,10,506,9300000,4500000,12400000,6000000,8.16,10,5, Rejected
2430,35,Men,Married,self employed,OWN,Vehicle,9600000,37800000,10,418,6700000,5500000,34900000,11300000,9.76,20,3, Rejected
2431,55,Women,Married,employed,RENT,Vehicle,5600000,13400000,6,865,14900000,9700000,12300000,6000000,5.88,19,5, Approved
2432,56,Men,Married,employed,RENT,Personal,7800000,28600000,2,703,500000,12400000,29500000,10500000,3.71,4,4, Approved
2433,77,Women,Single,self employed,RENT,Education,4500000,12600000,2,568,6900000,3900000,17800000,2900000,2.53,6,3, Approved
2434,39,Women,Single,self employed,RENT,Business,2400000,5900000,2,425,1100000,500000,7400000,2500000,3.1,10,5, Rejected
2435,57,Women,Single,employed,MORTGAGE,Business,3900000,11300000,12,305,5000000,5900000,8800000,2100000,8.79,4,5, Rejected
2436,33,Men,Married,self employed,OWN,Personal,9600000,20600000,6,456,17300000,11000000,21700000,11600000,3.28,5,5, Rejected
2437,41,Women,Married,self employed,RENT,Personal,900000,2600000,2,602,600000,800000,3200000,1000000,2.4,5,1, Approved
2438,20,Women,Single,employed,MORTGAGE,Home Renovation,1100000,3800000,20,814,1400000,1500000,3200000,1100000,7.62,14,1, Approved
2439,63,Women,Single,self employed,MORTGAGE,Personal,6400000,24900000,2,640,10000000,5700000,18700000,6300000,3.61,7,4, Approved
2440,53,Women,Married,employed,OWN,Vehicle,4600000,15000000,4,817,7200000,2400000,13000000,6600000,8.39,19,1, Approved
2441,73,Women,Single,self employed,MORTGAGE,Education,7600000,29800000,20,361,13800000,5800000,15300000,5900000,7.69,4,3, Rejected
2442,74,Men,Married,self employed,OWN,Business,6800000,20100000,14,839,1900000,600000,15600000,7500000,7.71,10,5, Approved
2443,59,Men,Married,self employed,RENT,Personal,7100000,27000000,20,592,5100000,9600000,20200000,7600000,4.97,19,5, Approved
2444,28,Men,Single,student,MORTGAGE,Home Renovation,6700000,24700000,6,498,12900000,700000,18800000,8400000,8.64,6,4, Rejected
2445,52,Men,Married,employed,OWN,Business,5800000,12400000,6,847,5100000,9000000,14100000,7600000,5.07,17,1, Approved
2446,69,Men,Married,employed,RENT,Education,8600000,29400000,16,643,1000000,14100000,33000000,12300000,1.61,10,3, Approved
2447,69,Women,Single,student,OWN,Education,3500000,10600000,4,389,8300000,4800000,9100000,2500000,8.98,1,2, Approved
2448,46,Men,Married,employed,OWN,Vehicle,4800000,17500000,20,381,400000,6900000,13400000,7000000,3.55,3,1, Rejected
2449,23,Men,Single,student,MORTGAGE,Home Renovation,6100000,14400000,16,400,9200000,2800000,23800000,5600000,7.96,1,4, Rejected
2450,79,Men,Married,student,RENT,Medical,5200000,12700000,16,718,11700000,100000,18100000,7200000,4.58,18,1, Approved
2451,65,Men,Single,self employed,MORTGAGE,Medical,4100000,12400000,8,309,8200000,1000000,13000000,3300000,4.5,6,1, Rejected
2452,33,Women,Married,self employed,MORTGAGE,Vehicle,3200000,7400000,2,838,2200000,2900000,10200000,3600000,2.23,0,1, Approved
2453,33,Women,Married,student,MORTGAGE,Education,7500000,21600000,14,678,8800000,12100000,20100000,11200000,5.74,6,3, Approved
2454,28,Women,Married,employed,RENT,Education,1500000,4500000,14,826,3200000,1700000,4600000,1600000,5.54,0,3, Approved
2455,73,Men,Married,employed,MORTGAGE,Vehicle,1200000,3100000,16,348,1200000,2200000,3500000,1700000,9.59,0,5, Rejected
2456,46,Women,Married,employed,OWN,Business,8400000,19700000,6,476,24700000,16500000,31800000,12100000,7.63,20,1, Rejected
2457,36,Women,Single,employed,RENT,Education,7900000,26300000,8,666,4600000,9200000,18400000,11800000,7.26,10,1, Approved
2458,67,Men,Single,student,RENT,Business,2100000,4300000,20,896,100000,2300000,7500000,2300000,2.84,15,2, Approved
2459,79,Women,Single,student,MORTGAGE,Personal,2500000,7000000,20,547,800000,1200000,5200000,2300000,7.7,16,5, Rejected
2460,27,Women,Married,student,OWN,Home Renovation,3700000,13900000,2,405,5900000,3200000,9100000,5500000,7.27,0,5, Approved
2461,78,Men,Single,student,OWN,Business,1100000,4000000,16,498,400000,100000,2300000,700000,4.85,6,3, Rejected
2462,28,Men,Single,employed,MORTGAGE,Business,6500000,24800000,8,779,7000000,9600000,15700000,8800000,2.37,5,4, Approved
2463,32,Men,Single,self employed,RENT,Business,8200000,31500000,8,403,11500000,8800000,19000000,6100000,4.56,17,5, Rejected
2464,66,Men,Single,employed,OWN,Medical,5000000,12400000,8,709,11300000,6800000,13300000,4200000,4.26,8,5, Approved
2465,70,Men,Married,student,RENT,Education,1500000,6000000,6,507,2600000,2700000,4800000,1900000,0.4,14,3, Rejected
2466,51,Men,Single,employed,OWN,Business,3700000,9100000,18,368,3400000,2400000,8400000,3300000,9.92,14,5, Rejected
2467,69,Women,Married,student,RENT,Education,4100000,14600000,16,760,4700000,6600000,14900000,3000000,4.0,19,1, Approved
2468,35,Men,Married,self employed,RENT,Vehicle,7200000,16800000,6,796,6600000,6100000,14400000,9800000,1.55,15,3, Approved
2469,28,Women,Single,student,RENT,Vehicle,2000000,5000000,6,876,500000,2900000,5800000,1500000,6.26,2,1, Approved
2470,46,Women,Married,employed,RENT,Medical,2000000,4700000,14,673,800000,3400000,5900000,1500000,1.62,4,3, Approved
2471,28,Women,Married,self employed,MORTGAGE,Personal,5100000,11500000,4,747,5000000,8900000,14100000,7000000,9.77,1,5, Approved
2472,51,Men,Married,student,OWN,Medical,6000000,13600000,12,589,9000000,300000,12600000,7100000,0.54,3,4, Approved
2473,64,Men,Married,employed,MORTGAGE,Home Renovation,4900000,18100000,8,382,13600000,400000,15500000,2400000,4.94,0,2, Rejected
2474,76,Men,Married,student,OWN,Vehicle,900000,2300000,12,900,1300000,0,3300000,1100000,9.4,16,2, Approved
2475,56,Women,Married,employed,RENT,Education,7500000,25000000,18,628,3500000,2200000,21700000,4700000,3.45,12,5, Approved
2476,39,Men,Married,student,MORTGAGE,Personal,6400000,25000000,12,667,13500000,5500000,25500000,5400000,6.43,7,1, Approved
2477,66,Women,Married,employed,OWN,Education,8700000,26400000,2,778,8500000,2400000,28800000,10300000,2.22,18,1, Approved
2478,40,Men,Married,self employed,MORTGAGE,Education,7300000,17200000,18,831,18500000,4300000,23000000,5200000,5.28,7,4, Approved
2479,51,Women,Married,employed,RENT,Business,7400000,27100000,4,320,19800000,14600000,25200000,9400000,5.39,11,1, Approved
2480,66,Men,Single,student,MORTGAGE,Vehicle,2700000,9300000,16,656,7700000,2500000,6400000,3600000,0.86,14,2, Approved
2481,64,Men,Married,student,MORTGAGE,Education,3400000,8900000,6,896,4200000,4800000,10200000,4200000,5.96,11,3, Approved
2482,47,Women,Single,employed,MORTGAGE,Education,2100000,7400000,4,320,3300000,2700000,6300000,2200000,7.84,9,1, Approved
2483,61,Men,Single,student,RENT,Home Renovation,3100000,10500000,10,751,5500000,5900000,9000000,1600000,7.07,20,3, Approved
2484,39,Men,Single,self employed,MORTGAGE,Education,4700000,17400000,2,523,10600000,7000000,10900000,5200000,0.15,12,2, Approved
2485,26,Men,Married,student,MORTGAGE,Vehicle,3100000,10500000,6,584,7700000,2100000,10900000,2900000,1.31,1,1, Approved
2486,72,Men,Married,employed,OWN,Business,5700000,20400000,2,630,3000000,3100000,22600000,2900000,6.82,4,3, Approved
2487,21,Women,Single,employed,MORTGAGE,Business,2300000,8000000,14,472,4400000,3300000,7700000,1800000,4.54,15,5, Rejected
2488,79,Women,Married,student,MORTGAGE,Personal,6600000,18500000,16,802,14600000,1100000,21800000,9700000,1.65,20,5, Approved
2489,48,Women,Single,student,OWN,Education,2700000,6400000,18,547,5000000,1700000,9200000,1700000,3.99,4,3, Rejected
2490,20,Men,Married,self employed,OWN,Education,800000,2800000,16,726,2000000,1300000,3100000,1200000,5.75,20,5, Approved
2491,30,Women,Single,employed,OWN,Personal,6600000,18500000,8,712,2300000,3200000,24400000,7600000,9.01,19,2, Approved
2492,64,Men,Married,self employed,OWN,Medical,3900000,10700000,6,790,10600000,1900000,12500000,2700000,7.81,18,1, Approved
2493,57,Women,Married,self employed,RENT,Home Renovation,200000,600000,16,396,0,0,500000,200000,2.33,19,4, Rejected
2494,46,Men,Single,employed,OWN,Vehicle,2000000,4200000,6,831,1300000,1700000,6900000,1200000,0.62,4,1, Approved
2495,66,Women,Single,employed,OWN,Medical,9100000,20900000,20,632,4200000,400000,30000000,13200000,9.21,19,2, Approved
2496,30,Women,Married,employed,MORTGAGE,Education,4700000,10800000,8,527,13300000,3100000,13600000,4800000,8.39,16,5, Rejected
2497,26,Men,Married,student,RENT,Education,3200000,11100000,6,708,8900000,5700000,8100000,1500000,0.03,17,3, Approved
2498,64,Women,Single,self employed,RENT,Home Renovation,1700000,4200000,14,829,200000,1600000,4600000,1600000,8.06,16,3, Approved
2499,29,Women,Married,self employed,RENT,Medical,2600000,8100000,12,854,4500000,5100000,6300000,2500000,4.58,1,2, Approved
2500,28,Women,Married,self employed,OWN,Home Renovation,2700000,6700000,14,899,2400000,4200000,6000000,2000000,0.41,0,4, Approved
2501,73,Women,Single,employed,OWN,Education,3600000,13400000,6,589,3600000,0,11200000,4000000,3.84,17,1, Approved
2502,63,Men,Married,student,RENT,Home Renovation,7200000,26000000,6,571,4700000,0,22600000,4200000,9.9,16,4, Approved
2503,30,Women,Single,student,MORTGAGE,Business,2500000,6400000,6,708,6900000,200000,9900000,3500000,0.85,15,5, Approved
2504,73,Women,Married,student,OWN,Medical,5500000,19600000,16,328,2400000,4800000,10900000,3700000,3.65,16,3, Rejected
2505,43,Women,Married,self employed,OWN,Business,9200000,33500000,8,564,20800000,15200000,29800000,11400000,2.79,18,1, Approved
2506,40,Women,Single,student,MORTGAGE,Education,9000000,19000000,8,693,18300000,4500000,29600000,7200000,3.99,17,1, Approved
2507,60,Women,Single,employed,RENT,Home Renovation,5900000,15000000,14,626,16400000,4600000,17600000,8200000,2.58,13,2, Approved
2508,44,Women,Single,student,MORTGAGE,Home Renovation,5600000,15600000,12,470,9900000,10700000,14600000,7000000,0.56,6,2, Rejected
2509,23,Men,Single,employed,OWN,Education,3200000,12500000,8,849,400000,5300000,10400000,4400000,0.65,8,4, Approved
2510,48,Men,Single,self employed,MORTGAGE,Home Renovation,9100000,27800000,16,547,21900000,7000000,31900000,9400000,8.0,11,1, Rejected
2511,21,Women,Single,employed,MORTGAGE,Personal,4600000,15100000,2,417,5600000,3900000,11800000,6600000,7.86,6,1, Approved
2512,49,Women,Married,employed,MORTGAGE,Home Renovation,7300000,14900000,2,358,13600000,12300000,20400000,7300000,5.1,16,3, Rejected
